insee;gid;lon;lat
69256;5532;4,9267248;45,7759993
69266;5533;4,8803584;45,7846132
69266;5534;4,8666084;45,7737098
69384;5535;4,811469;45,7757931
69266;5536;4,8803665;45,7845683
69386;5537;4,8448122;45,7662361
69088;5538;4,8631071;45,8211232
69386;5539;4,8539333;45,7855006
69384;5540;4,8266297;45,7799854
69034;5541;4,8494168;45,7946528
69382;5542;4,8319866;45,7569896
69382;5543;4,8323436;45,7568062
69382;5544;4,8318743;45,757251
69386;5545;4,8497513;45,7816016
69386;5546;4,8414776;45,7691283
69388;5547;4,8641115;45,7283545
69256;5548;4,9252534;45,7562426
69386;5549;4,8509201;45,7750204
69383;5550;4,8407817;45,7627177
69266;5551;4,8701245;45,7829395
69386;5552;4,8519699;45,7845748
69259;5553;4,8974578;45,7217104
69266;5554;4,8639164;45,7812225
69259;5555;4,8828103;45,7182702
69081;5556;4,7696798;45,7821135
69381;5557;4,8328409;45,7731436
69386;5558;4,8461523;45,7771235
69388;5559;4,8709305;45,7279687
69386;5560;4,8496135;45,781649
69384;5561;4,811126;45,7757222
69386;5562;4,8526243000000004;45,7745972
69383;5563;4,8787174;45,7434666
69266;5564;4,8741763;45,782108
69149;5565;4,8066178;45,7131394
69266;5566;4,8639689;45,7796525
69382;5567;4,831729;45,7572908
69034;5568;4,8602486;45,8108188
69382;5569;4,8313127;45,7573293
69266;5570;4,8701627;45,7829498
69383;5571;4,8766335;45,7479958
69388;5572;4,8748422;45,7316834
69259;5573;4,8857275;45,7193291
69259;5574;4,900695;45,7163801
69384;5575;4,8318416;45,7748632
69384;5576;4,8267725;45,7741039
69388;5577;4,8707662;45,727902
69386;5578;4,8420185;45,7686364
69382;5579;4,8356334;45,7641322
69382;5580;4,8309172;45,7570807
69266;5581;4,867579;45,776101
69290;5582;4,9215317;45,7100639
69034;5583;4,8412181;45,7970694
69381;5584;4,8153271;45,7686034
69386;5585;4,8537878;45,7741498
69259;5586;4,9004714;45,7182874
69383;5587;4,840819;45,7630133
69266;5588;4,8736934;45,7821835
69386;5589;4,8509225;45,7645499
69383;5590;4,8823406;45,74333
69143;5591;4,8362189;45,8793183
69386;5592;4,8564893;45,7849747
69290;5593;4,9554031;45,72041
69266;5594;4,8854084;45,7544506
